"Plot Title: P07_7"
"#","Date Time, GMT+01:00","Temp, °F (LGR S/N: 10456880, SEN S/N: 10456880)","Coupler Attached (LGR S/N: 10456880)","Host Connected (LGR S/N: 10456880)","Stopped (LGR S/N: 10456880)","End Of File (LGR S/N: 10456880)"
549,10/12/19 09:40:00 AM,64.481,,,,
550,10/12/19 09:45:00 AM,64.481,,,,
551,10/12/19 09:50:00 AM,64.481,,,,
552,10/12/19 09:55:00 AM,64.481,,,,
553,10/12/19 10:00:00 AM,64.481,,,,
554,10/12/19 10:05:00 AM,64.481,,,,
555,10/12/19 10:10:00 AM,64.481,,,,
556,10/12/19 10:15:00 AM,64.481,,,,
557,10/12/19 10:20:00 AM,64.481,,,,
558,10/12/19 10:25:00 AM,64.481,,,,
559,10/12/19 10:30:00 AM,64.481,,,,
560,10/12/19 10:35:00 AM,64.481,,,,
561,10/12/19 10:40:00 AM,64.481,,,,
562,10/12/19 10:45:00 AM,64.481,,,,
563,10/12/19 10:50:00 AM,64.481,,,,
564,10/12/19 10:55:00 AM,64.481,,,,
565,10/12/19 11:00:00 AM,64.481,,,,
566,10/12/19 11:05:00 AM,64.481,,,,
567,10/12/19 11:10:00 AM,64.481,,,,
568,10/12/19 11:15:00 AM,64.481,,,,
569,10/12/19 11:20:00 AM,64.481,,,,
570,10/12/19 11:25:00 AM,64.481,,,,
571,10/12/19 11:30:00 AM,64.310,,,,
572,10/12/19 11:35:00 AM,64.481,,,,
573,10/12/19 11:40:00 AM,64.481,,,,
574,10/12/19 11:45:00 AM,64.481,,,,
575,10/12/19 11:50:00 AM,64.310,,,,
576,10/12/19 11:55:00 AM,64.310,,,,
577,10/12/19 12:00:00 PM,64.481,,,,
578,10/12/19 12:05:00 PM,64.310,,,,
579,10/12/19 12:10:00 PM,64.310,,,,
580,10/12/19 12:15:00 PM,64.310,,,,
581,10/12/19 12:20:00 PM,64.310,,,,
582,10/12/19 12:25:00 PM,64.310,,,,
583,10/12/19 12:30:00 PM,64.310,,,,
584,10/12/19 12:35:00 PM,64.310,,,,
585,10/12/19 12:40:00 PM,64.310,,,,
586,10/12/19 12:45:00 PM,64.310,,,,
587,10/12/19 12:50:00 PM,64.310,,,,
588,10/12/19 12:55:00 PM,64.310,,,,
589,10/12/19 01:00:00 PM,64.310,,,,
590,10/12/19 01:05:00 PM,64.310,,,,
591,10/12/19 01:10:00 PM,64.310,,,,
592,10/12/19 01:15:00 PM,64.310,,,,
593,10/12/19 01:20:00 PM,64.310,,,,
594,10/12/19 01:25:00 PM,64.310,,,,
595,10/12/19 01:30:00 PM,64.310,,,,
596,10/12/19 01:35:00 PM,64.310,,,,
597,10/12/19 01:40:00 PM,64.310,,,,
598,10/12/19 01:45:00 PM,64.310,,,,
599,10/12/19 01:50:00 PM,64.310,,,,
600,10/12/19 01:55:00 PM,64.310,,,,
601,10/12/19 02:00:00 PM,64.310,,,,
602,10/12/19 02:05:00 PM,64.310,,,,
603,10/12/19 02:10:00 PM,64.310,,,,
604,10/12/19 02:15:00 PM,64.310,,,,
605,10/12/19 02:20:00 PM,64.310,,,,
606,10/12/19 02:25:00 PM,64.310,,,,
607,10/12/19 02:30:00 PM,64.310,,,,
608,10/12/19 02:35:00 PM,64.310,,,,
609,10/12/19 02:40:00 PM,64.310,,,,
610,10/12/19 02:45:00 PM,64.310,,,,
611,10/12/19 02:50:00 PM,64.310,,,,
612,10/12/19 02:55:00 PM,64.310,,,,
613,10/12/19 03:00:00 PM,64.310,,,,
614,10/12/19 03:05:00 PM,64.310,,,,
615,10/12/19 03:10:00 PM,64.310,,,,
616,10/12/19 03:15:00 PM,64.481,,,,
617,10/12/19 03:20:00 PM,64.481,,,,
618,10/12/19 03:25:00 PM,64.481,,,,
619,10/12/19 03:30:00 PM,64.481,,,,
620,10/12/19 03:35:00 PM,64.481,,,,
621,10/12/19 03:40:00 PM,64.481,,,,
622,10/12/19 03:45:00 PM,64.481,,,,
623,10/12/19 03:50:00 PM,64.481,,,,
624,10/12/19 03:55:00 PM,64.481,,,,
625,10/12/19 04:00:00 PM,64.481,,,,
626,10/12/19 04:05:00 PM,64.481,,,,
627,10/12/19 04:10:00 PM,64.481,,,,
628,10/12/19 04:15:00 PM,64.481,,,,
629,10/12/19 04:20:00 PM,64.481,,,,
630,10/12/19 04:25:00 PM,64.481,,,,
631,10/12/19 04:30:00 PM,64.481,,,,
632,10/12/19 04:35:00 PM,64.481,,,,
633,10/12/19 04:40:00 PM,64.481,,,,
634,10/12/19 04:45:00 PM,64.481,,,,
635,10/12/19 04:50:00 PM,64.481,,,,
636,10/12/19 04:55:00 PM,64.481,,,,
637,10/12/19 05:00:00 PM,64.481,,,,
638,10/12/19 05:05:00 PM,64.481,,,,
639,10/12/19 05:10:00 PM,64.481,,,,
640,10/12/19 05:15:00 PM,64.481,,,,
641,10/12/19 05:20:00 PM,64.481,,,,
642,10/12/19 05:25:00 PM,64.481,,,,
643,10/12/19 05:30:00 PM,64.481,,,,
644,10/12/19 05:35:00 PM,64.481,,,,
645,10/12/19 05:40:00 PM,64.481,,,,
646,10/12/19 05:45:00 PM,64.652,,,,
647,10/12/19 05:50:00 PM,64.652,,,,
648,10/12/19 05:55:00 PM,64.652,,,,
649,10/12/19 06:00:00 PM,64.652,,,,
650,10/12/19 06:05:00 PM,64.652,,,,
651,10/12/19 06:10:00 PM,64.652,,,,
652,10/12/19 06:15:00 PM,64.652,,,,
653,10/12/19 06:20:00 PM,64.652,,,,
654,10/12/19 06:25:00 PM,64.652,,,,
655,10/12/19 06:30:00 PM,64.652,,,,
656,10/12/19 06:35:00 PM,64.652,,,,
657,10/12/19 06:40:00 PM,64.652,,,,
658,10/12/19 06:45:00 PM,64.652,,,,
659,10/12/19 06:50:00 PM,64.652,,,,
660,10/12/19 06:55:00 PM,64.652,,,,
661,10/12/19 07:00:00 PM,64.652,,,,
662,10/12/19 07:05:00 PM,64.652,,,,
663,10/12/19 07:10:00 PM,64.652,,,,
664,10/12/19 07:15:00 PM,64.652,,,,
665,10/12/19 07:20:00 PM,64.652,,,,
666,10/12/19 07:25:00 PM,64.825,,,,
667,10/12/19 07:30:00 PM,64.825,,,,
668,10/12/19 07:35:00 PM,64.825,,,,
669,10/12/19 07:40:00 PM,64.825,,,,
670,10/12/19 07:45:00 PM,64.825,,,,
671,10/12/19 07:50:00 PM,64.825,,,,
672,10/12/19 07:55:00 PM,64.825,,,,
673,10/12/19 08:00:00 PM,64.825,,,,
674,10/12/19 08:05:00 PM,64.825,,,,
675,10/12/19 08:10:00 PM,64.825,,,,
676,10/12/19 08:15:00 PM,64.825,,,,
677,10/12/19 08:20:00 PM,64.825,,,,
678,10/12/19 08:25:00 PM,64.825,,,,
679,10/12/19 08:30:00 PM,64.825,,,,
680,10/12/19 08:35:00 PM,64.825,,,,
681,10/12/19 08:40:00 PM,64.825,,,,
682,10/12/19 08:45:00 PM,64.825,,,,
683,10/12/19 08:50:00 PM,64.996,,,,
684,10/12/19 08:55:00 PM,64.996,,,,
685,10/12/19 09:00:00 PM,64.996,,,,
686,10/12/19 09:05:00 PM,64.996,,,,
687,10/12/19 09:10:00 PM,64.996,,,,
688,10/12/19 09:15:00 PM,64.996,,,,
689,10/12/19 09:20:00 PM,64.996,,,,
690,10/12/19 09:25:00 PM,64.996,,,,
691,10/12/19 09:30:00 PM,64.996,,,,
692,10/12/19 09:35:00 PM,64.996,,,,
693,10/12/19 09:40:00 PM,64.996,,,,
694,10/12/19 09:45:00 PM,64.996,,,,
695,10/12/19 09:50:00 PM,64.996,,,,
696,10/12/19 09:55:00 PM,64.996,,,,
697,10/12/19 10:00:00 PM,64.996,,,,
698,10/12/19 10:05:00 PM,64.996,,,,
699,10/12/19 10:10:00 PM,64.996,,,,
700,10/12/19 10:15:00 PM,64.996,,,,
701,10/12/19 10:20:00 PM,64.996,,,,
702,10/12/19 10:25:00 PM,64.996,,,,
703,10/12/19 10:30:00 PM,64.996,,,,
704,10/12/19 10:35:00 PM,64.996,,,,
705,10/12/19 10:40:00 PM,64.996,,,,
706,10/12/19 10:45:00 PM,64.996,,,,
707,10/12/19 10:50:00 PM,64.996,,,,
708,10/12/19 10:55:00 PM,64.996,,,,
709,10/12/19 11:00:00 PM,65.167,,,,
710,10/12/19 11:05:00 PM,65.167,,,,
711,10/12/19 11:10:00 PM,65.167,,,,
712,10/12/19 11:15:00 PM,65.167,,,,
713,10/12/19 11:20:00 PM,65.167,,,,
714,10/12/19 11:25:00 PM,65.167,,,,
715,10/12/19 11:30:00 PM,65.167,,,,
716,10/12/19 11:35:00 PM,65.167,,,,
717,10/12/19 11:40:00 PM,65.167,,,,
718,10/12/19 11:45:00 PM,65.167,,,,
719,10/12/19 11:50:00 PM,65.167,,,,
720,10/12/19 11:55:00 PM,65.167,,,,
721,10/13/19 12:00:00 AM,65.167,,,,
722,10/13/19 12:05:00 AM,65.167,,,,
723,10/13/19 12:10:00 AM,65.167,,,,
724,10/13/19 12:15:00 AM,65.167,,,,
725,10/13/19 12:20:00 AM,65.167,,,,
726,10/13/19 12:25:00 AM,65.167,,,,
727,10/13/19 12:30:00 AM,64.996,,,,
728,10/13/19 12:35:00 AM,64.996,,,,
729,10/13/19 12:40:00 AM,64.996,,,,
730,10/13/19 12:45:00 AM,64.996,,,,
731,10/13/19 12:50:00 AM,64.996,,,,
732,10/13/19 12:55:00 AM,64.996,,,,
733,10/13/19 01:00:00 AM,64.996,,,,
734,10/13/19 01:05:00 AM,64.996,,,,
735,10/13/19 01:10:00 AM,64.996,,,,
736,10/13/19 01:15:00 AM,64.996,,,,
737,10/13/19 01:20:00 AM,64.996,,,,
738,10/13/19 01:25:00 AM,64.996,,,,
739,10/13/19 01:30:00 AM,64.996,,,,
740,10/13/19 01:35:00 AM,64.996,,,,
741,10/13/19 01:40:00 AM,64.825,,,,
742,10/13/19 01:45:00 AM,64.825,,,,
743,10/13/19 01:50:00 AM,64.825,,,,
744,10/13/19 01:55:00 AM,64.825,,,,
745,10/13/19 02:00:00 AM,64.825,,,,
746,10/13/19 02:05:00 AM,64.825,,,,
747,10/13/19 02:10:00 AM,64.825,,,,
748,10/13/19 02:15:00 AM,64.825,,,,
749,10/13/19 02:20:00 AM,64.825,,,,
750,10/13/19 02:25:00 AM,64.825,,,,
751,10/13/19 02:30:00 AM,64.825,,,,
752,10/13/19 02:35:00 AM,64.825,,,,
753,10/13/19 02:40:00 AM,64.825,,,,
754,10/13/19 02:45:00 AM,64.825,,,,
755,10/13/19 02:50:00 AM,64.825,,,,
756,10/13/19 02:55:00 AM,64.825,,,,
757,10/13/19 03:00:00 AM,64.652,,,,
758,10/13/19 03:05:00 AM,64.652,,,,
759,10/13/19 03:10:00 AM,64.652,,,,
760,10/13/19 03:15:00 AM,64.652,,,,
761,10/13/19 03:20:00 AM,64.652,,,,
762,10/13/19 03:25:00 AM,64.652,,,,
763,10/13/19 03:30:00 AM,64.652,,,,
764,10/13/19 03:35:00 AM,64.652,,,,
765,10/13/19 03:40:00 AM,64.652,,,,
766,10/13/19 03:45:00 AM,64.652,,,,
767,10/13/19 03:50:00 AM,64.652,,,,
768,10/13/19 03:55:00 AM,64.652,,,,
769,10/13/19 04:00:00 AM,64.652,,,,
770,10/13/19 04:05:00 AM,64.481,,,,
771,10/13/19 04:10:00 AM,64.481,,,,
772,10/13/19 04:15:00 AM,64.481,,,,
773,10/13/19 04:20:00 AM,64.481,,,,
774,10/13/19 04:25:00 AM,64.481,,,,
775,10/13/19 04:30:00 AM,64.481,,,,
776,10/13/19 04:35:00 AM,64.481,,,,
777,10/13/19 04:40:00 AM,64.481,,,,
778,10/13/19 04:45:00 AM,64.481,,,,
779,10/13/19 04:50:00 AM,64.481,,,,
780,10/13/19 04:55:00 AM,64.481,,,,
781,10/13/19 05:00:00 AM,64.481,,,,
782,10/13/19 05:05:00 AM,64.481,,,,
783,10/13/19 05:10:00 AM,64.481,,,,
784,10/13/19 05:15:00 AM,64.481,,,,
785,10/13/19 05:20:00 AM,64.481,,,,
786,10/13/19 05:25:00 AM,64.481,,,,
787,10/13/19 05:30:00 AM,64.481,,,,
788,10/13/19 05:35:00 AM,64.310,,,,
789,10/13/19 05:40:00 AM,64.310,,,,
790,10/13/19 05:45:00 AM,64.310,,,,
791,10/13/19 05:50:00 AM,64.310,,,,
792,10/13/19 05:55:00 AM,64.310,,,,
793,10/13/19 06:00:00 AM,64.310,,,,
794,10/13/19 06:05:00 AM,64.310,,,,
795,10/13/19 06:10:00 AM,64.310,,,,
796,10/13/19 06:15:00 AM,64.310,,,,
797,10/13/19 06:20:00 AM,64.310,,,,
798,10/13/19 06:25:00 AM,64.310,,,,
799,10/13/19 06:30:00 AM,64.310,,,,
800,10/13/19 06:35:00 AM,64.310,,,,
801,10/13/19 06:40:00 AM,64.310,,,,
802,10/13/19 06:45:00 AM,64.310,,,,
803,10/13/19 06:50:00 AM,64.310,,,,
804,10/13/19 06:55:00 AM,64.310,,,,
805,10/13/19 07:00:00 AM,64.310,,,,
806,10/13/19 07:05:00 AM,64.310,,,,
807,10/13/19 07:10:00 AM,64.310,,,,
808,10/13/19 07:15:00 AM,64.310,,,,
809,10/13/19 07:20:00 AM,64.310,,,,
810,10/13/19 07:25:00 AM,64.310,,,,
811,10/13/19 07:30:00 AM,64.310,,,,
812,10/13/19 07:35:00 AM,64.310,,,,
813,10/13/19 07:40:00 AM,64.310,,,,
814,10/13/19 07:45:00 AM,64.310,,,,
815,10/13/19 07:50:00 AM,64.310,,,,
816,10/13/19 07:55:00 AM,64.310,,,,
817,10/13/19 08:00:00 AM,64.310,,,,
818,10/13/19 08:05:00 AM,64.310,,,,
819,10/13/19 08:10:00 AM,64.310,,,,
820,10/13/19 08:15:00 AM,64.310,,,,
821,10/13/19 08:20:00 AM,64.310,,,,
822,10/13/19 08:25:00 AM,64.310,,,,
823,10/13/19 08:30:00 AM,64.481,,,,
824,10/13/19 08:35:00 AM,64.481,,,,
825,10/13/19 08:40:00 AM,64.481,,,,
826,10/13/19 08:45:00 AM,64.481,,,,
827,10/13/19 08:50:00 AM,64.481,,,,
828,10/13/19 08:55:00 AM,64.481,,,,
829,10/13/19 09:00:00 AM,64.481,,,,
830,10/13/19 09:05:00 AM,64.481,,,,
831,10/13/19 09:10:00 AM,64.481,,,,
832,10/13/19 09:15:00 AM,64.481,,,,
833,10/13/19 09:20:00 AM,64.481,,,,
834,10/13/19 09:25:00 AM,64.481,,,,
835,10/13/19 09:30:00 AM,64.481,,,,
836,10/13/19 09:35:00 AM,64.481,,,,
837,10/13/19 09:40:00 AM,64.481,,,,
838,10/13/19 09:45:00 AM,64.481,,,,
839,10/13/19 09:50:00 AM,64.481,,,,
840,10/13/19 09:55:00 AM,64.481,,,,
841,10/13/19 10:00:00 AM,64.481,,,,
842,10/13/19 10:05:00 AM,64.481,,,,
843,10/13/19 10:10:00 AM,64.481,,,,
844,10/13/19 10:15:00 AM,64.481,,,,
845,10/13/19 10:20:00 AM,64.481,,,,
846,10/13/19 10:25:00 AM,64.481,,,,
847,10/13/19 10:30:00 AM,64.481,,,,
848,10/13/19 10:35:00 AM,64.481,,,,
849,10/13/19 10:40:00 AM,64.481,,,,
850,10/13/19 10:45:00 AM,64.481,,,,
851,10/13/19 10:50:00 AM,64.481,,,,
852,10/13/19 10:55:00 AM,64.481,,,,
853,10/13/19 11:00:00 AM,64.481,,,,
854,10/13/19 11:05:00 AM,64.481,,,,
855,10/13/19 11:10:00 AM,64.481,,,,
856,10/13/19 11:15:00 AM,64.481,,,,
857,10/13/19 11:20:00 AM,64.481,,,,
858,10/13/19 11:25:00 AM,64.481,,,,
859,10/13/19 11:30:00 AM,64.481,,,,
860,10/13/19 11:35:00 AM,64.481,,,,
861,10/13/19 11:40:00 AM,64.481,,,,
862,10/13/19 11:45:00 AM,64.481,,,,
863,10/13/19 11:50:00 AM,64.481,,,,
864,10/13/19 11:55:00 AM,64.481,,,,
865,10/13/19 12:00:00 PM,64.481,,,,
866,10/13/19 12:05:00 PM,64.481,,,,
867,10/13/19 12:10:00 PM,64.481,,,,
868,10/13/19 12:15:00 PM,64.481,,,,
869,10/13/19 12:20:00 PM,64.481,,,,
870,10/13/19 12:25:00 PM,64.481,,,,
871,10/13/19 12:30:00 PM,64.481,,,,
872,10/13/19 12:35:00 PM,64.481,,,,
873,10/13/19 12:40:00 PM,64.481,,,,
874,10/13/19 12:45:00 PM,64.481,,,,
875,10/13/19 12:50:00 PM,64.481,,,,
876,10/13/19 12:55:00 PM,64.481,,,,
877,10/13/19 01:00:00 PM,64.481,,,,
878,10/13/19 01:05:00 PM,64.481,,,,
879,10/13/19 01:10:00 PM,64.481,,,,
880,10/13/19 01:15:00 PM,64.481,,,,
881,10/13/19 01:20:00 PM,64.481,,,,
882,10/13/19 01:25:00 PM,64.481,,,,
883,10/13/19 01:30:00 PM,64.481,,,,
884,10/13/19 01:35:00 PM,64.481,,,,
885,10/13/19 01:40:00 PM,64.481,,,,
886,10/13/19 01:45:00 PM,64.481,,,,
887,10/13/19 01:50:00 PM,64.481,,,,
888,10/13/19 01:55:00 PM,64.481,,,,
889,10/13/19 02:00:00 PM,64.310,,,,
890,10/13/19 02:05:00 PM,64.481,,,,
891,10/13/19 02:10:00 PM,64.310,,,,
892,10/13/19 02:15:00 PM,64.310,,,,
893,10/13/19 02:20:00 PM,64.310,,,,
894,10/13/19 02:25:00 PM,64.310,,,,
895,10/13/19 02:30:00 PM,64.310,,,,
896,10/13/19 02:35:00 PM,64.310,,,,
897,10/13/19 02:40:00 PM,64.310,,,,
898,10/13/19 02:45:00 PM,64.310,,,,
899,10/13/19 02:50:00 PM,64.310,,,,
900,10/13/19 02:55:00 PM,64.310,,,,
901,10/13/19 03:00:00 PM,64.310,,,,
902,10/13/19 03:05:00 PM,64.310,,,,
903,10/13/19 03:10:00 PM,64.310,,,,
904,10/13/19 03:15:00 PM,64.310,,,,
905,10/13/19 03:20:00 PM,64.310,,,,
906,10/13/19 03:25:00 PM,64.310,,,,
907,10/13/19 03:30:00 PM,64.310,,,,
908,10/13/19 03:35:00 PM,64.310,,,,
909,10/13/19 03:40:00 PM,64.310,,,,
910,10/13/19 03:45:00 PM,64.310,,,,
911,10/13/19 03:50:00 PM,64.310,,,,
912,10/13/19 03:55:00 PM,64.310,,,,
913,10/13/19 04:00:00 PM,64.310,,,,
914,10/13/19 04:05:00 PM,64.310,,,,
915,10/13/19 04:10:00 PM,64.310,,,,
916,10/13/19 04:15:00 PM,64.310,,,,
917,10/13/19 04:20:00 PM,64.310,,,,
918,10/13/19 04:25:00 PM,64.310,,,,
919,10/13/19 04:30:00 PM,64.310,,,,
920,10/13/19 04:35:00 PM,64.310,,,,
921,10/13/19 04:40:00 PM,64.310,,,,
922,10/13/19 04:45:00 PM,64.310,,,,
923,10/13/19 04:50:00 PM,64.139,,,,
924,10/13/19 04:55:00 PM,64.139,,,,
925,10/13/19 05:00:00 PM,64.139,,,,
926,10/13/19 05:05:00 PM,64.139,,,,
927,10/13/19 05:10:00 PM,64.139,,,,
928,10/13/19 05:15:00 PM,64.139,,,,
929,10/13/19 05:20:00 PM,64.139,,,,
930,10/13/19 05:25:00 PM,64.139,,,,
931,10/13/19 05:30:00 PM,64.139,,,,
932,10/13/19 05:35:00 PM,64.139,,,,
933,10/13/19 05:40:00 PM,64.139,,,,
934,10/13/19 05:45:00 PM,64.139,,,,
935,10/13/19 05:50:00 PM,64.139,,,,
936,10/13/19 05:55:00 PM,64.139,,,,
937,10/13/19 06:00:00 PM,64.139,,,,
938,10/13/19 06:05:00 PM,64.139,,,,
939,10/13/19 06:10:00 PM,64.139,,,,
940,10/13/19 06:15:00 PM,64.139,,,,
941,10/13/19 06:20:00 PM,64.139,,,,
942,10/13/19 06:25:00 PM,64.139,,,,
943,10/13/19 06:30:00 PM,64.139,,,,
944,10/13/19 06:35:00 PM,64.310,,,,
945,10/13/19 06:40:00 PM,64.139,,,,
946,10/13/19 06:45:00 PM,64.310,,,,
947,10/13/19 06:50:00 PM,64.310,,,,
948,10/13/19 06:55:00 PM,64.310,,,,
949,10/13/19 07:00:00 PM,64.310,,,,
950,10/13/19 07:05:00 PM,64.310,,,,
951,10/13/19 07:10:00 PM,64.310,,,,
952,10/13/19 07:15:00 PM,64.310,,,,
953,10/13/19 07:20:00 PM,64.310,,,,
954,10/13/19 07:25:00 PM,64.310,,,,
955,10/13/19 07:30:00 PM,64.310,,,,
956,10/13/19 07:35:00 PM,64.310,,,,
957,10/13/19 07:40:00 PM,64.310,,,,
958,10/13/19 07:45:00 PM,64.310,,,,
959,10/13/19 07:50:00 PM,64.310,,,,
960,10/13/19 07:55:00 PM,64.481,,,,
961,10/13/19 08:00:00 PM,64.481,,,,
962,10/13/19 08:05:00 PM,64.481,,,,
963,10/13/19 08:10:00 PM,64.481,,,,
964,10/13/19 08:15:00 PM,64.481,,,,
965,10/13/19 08:20:00 PM,64.481,,,,
966,10/13/19 08:25:00 PM,64.481,,,,
967,10/13/19 08:30:00 PM,64.481,,,,
968,10/13/19 08:35:00 PM,64.481,,,,
969,10/13/19 08:40:00 PM,64.481,,,,
970,10/13/19 08:45:00 PM,64.481,,,,
971,10/13/19 08:50:00 PM,64.481,,,,
972,10/13/19 08:55:00 PM,64.481,,,,
973,10/13/19 09:00:00 PM,64.481,,,,
974,10/13/19 09:05:00 PM,64.481,,,,
975,10/13/19 09:10:00 PM,64.481,,,,
976,10/13/19 09:15:00 PM,64.481,,,,
977,10/13/19 09:20:00 PM,64.481,,,,
978,10/13/19 09:25:00 PM,64.481,,,,
979,10/13/19 09:30:00 PM,64.481,,,,
980,10/13/19 09:35:00 PM,64.481,,,,
981,10/13/19 09:40:00 PM,64.481,,,,
982,10/13/19 09:45:00 PM,64.481,,,,
983,10/13/19 09:50:00 PM,64.652,,,,
984,10/13/19 09:55:00 PM,64.825,,,,
985,10/13/19 10:00:00 PM,64.825,,,,
986,10/13/19 10:05:00 PM,64.825,,,,
987,10/13/19 10:10:00 PM,64.825,,,,
988,10/13/19 10:15:00 PM,64.996,,,,
989,10/13/19 10:20:00 PM,64.996,,,,
990,10/13/19 10:25:00 PM,64.996,,,,
991,10/13/19 10:30:00 PM,64.996,,,,
992,10/13/19 10:35:00 PM,64.996,,,,
993,10/13/19 10:40:00 PM,64.996,,,,
994,10/13/19 10:45:00 PM,64.996,,,,
995,10/13/19 10:50:00 PM,64.996,,,,
996,10/13/19 10:55:00 PM,64.996,,,,
997,10/13/19 11:00:00 PM,64.996,,,,
998,10/13/19 11:05:00 PM,64.996,,,,
999,10/13/19 11:10:00 PM,64.996,,,,
1000,10/13/19 11:15:00 PM,64.996,,,,
1001,10/13/19 11:20:00 PM,64.996,,,,
1002,10/13/19 11:25:00 PM,64.996,,,,
1003,10/13/19 11:30:00 PM,64.996,,,,
1004,10/13/19 11:35:00 PM,64.996,,,,
1005,10/13/19 11:40:00 PM,64.996,,,,
1006,10/13/19 11:45:00 PM,64.996,,,,
1007,10/13/19 11:50:00 PM,64.996,,,,
1008,10/13/19 11:55:00 PM,64.996,,,,
1009,10/14/19 12:00:00 AM,64.996,,,,
1010,10/14/19 12:05:00 AM,64.825,,,,
1011,10/14/19 12:10:00 AM,64.825,,,,
1012,10/14/19 12:15:00 AM,64.825,,,,
1013,10/14/19 12:20:00 AM,64.825,,,,
1014,10/14/19 12:25:00 AM,64.825,,,,
1015,10/14/19 12:30:00 AM,64.825,,,,
1016,10/14/19 12:35:00 AM,64.825,,,,
1017,10/14/19 12:40:00 AM,64.825,,,,
1018,10/14/19 12:45:00 AM,64.825,,,,
1019,10/14/19 12:50:00 AM,64.825,,,,
1020,10/14/19 12:55:00 AM,64.652,,,,
1021,10/14/19 01:00:00 AM,64.652,,,,
1022,10/14/19 01:05:00 AM,64.652,,,,
1023,10/14/19 01:10:00 AM,64.652,,,,
1024,10/14/19 01:15:00 AM,64.652,,,,
1025,10/14/19 01:20:00 AM,64.652,,,,
1026,10/14/19 01:25:00 AM,64.652,,,,
1027,10/14/19 01:30:00 AM,64.481,,,,
1028,10/14/19 01:35:00 AM,64.481,,,,
1029,10/14/19 01:40:00 AM,64.481,,,,
1030,10/14/19 01:45:00 AM,64.481,,,,
1031,10/14/19 01:50:00 AM,64.481,,,,
1032,10/14/19 01:55:00 AM,64.481,,,,
1033,10/14/19 02:00:00 AM,64.481,,,,
1034,10/14/19 02:05:00 AM,64.481,,,,
1035,10/14/19 02:10:00 AM,64.310,,,,
1036,10/14/19 02:15:00 AM,64.310,,,,
1037,10/14/19 02:20:00 AM,64.310,,,,
1038,10/14/19 02:25:00 AM,64.310,,,,
1039,10/14/19 02:30:00 AM,64.310,,,,
1040,10/14/19 02:35:00 AM,64.310,,,,
1041,10/14/19 02:40:00 AM,64.310,,,,
1042,10/14/19 02:45:00 AM,64.139,,,,
1043,10/14/19 02:50:00 AM,64.139,,,,
1044,10/14/19 02:55:00 AM,64.139,,,,
1045,10/14/19 03:00:00 AM,64.139,,,,
1046,10/14/19 03:05:00 AM,64.139,,,,
1047,10/14/19 03:10:00 AM,64.139,,,,
1048,10/14/19 03:15:00 AM,64.139,,,,
1049,10/14/19 03:20:00 AM,64.139,,,,
1050,10/14/19 03:25:00 AM,64.139,,,,
1051,10/14/19 03:30:00 AM,64.139,,,,
1052,10/14/19 03:35:00 AM,64.139,,,,
1053,10/14/19 03:40:00 AM,64.139,,,,
1054,10/14/19 03:45:00 AM,63.968,,,,
1055,10/14/19 03:50:00 AM,63.968,,,,
1056,10/14/19 03:55:00 AM,63.968,,,,
1057,10/14/19 04:00:00 AM,63.968,,,,
1058,10/14/19 04:05:00 AM,63.968,,,,
1059,10/14/19 04:10:00 AM,63.968,,,,
1060,10/14/19 04:15:00 AM,63.968,,,,
1061,10/14/19 04:20:00 AM,63.968,,,,
1062,10/14/19 04:25:00 AM,63.968,,,,
1063,10/14/19 04:30:00 AM,63.968,,,,
1064,10/14/19 04:35:00 AM,63.968,,,,
1065,10/14/19 04:40:00 AM,63.968,,,,
1066,10/14/19 04:45:00 AM,63.968,,,,
1067,10/14/19 04:50:00 AM,63.968,,,,
1068,10/14/19 04:55:00 AM,63.797,,,,
1069,10/14/19 05:00:00 AM,63.797,,,,
1070,10/14/19 05:05:00 AM,63.797,,,,
1071,10/14/19 05:10:00 AM,63.797,,,,
1072,10/14/19 05:15:00 AM,63.797,,,,
1073,10/14/19 05:20:00 AM,63.797,,,,
1074,10/14/19 05:25:00 AM,63.797,,,,
1075,10/14/19 05:30:00 AM,63.797,,,,
1076,10/14/19 05:35:00 AM,63.797,,,,
1077,10/14/19 05:40:00 AM,63.797,,,,
1078,10/14/19 05:45:00 AM,63.797,,,,
1079,10/14/19 05:50:00 AM,63.797,,,,
1080,10/14/19 05:55:00 AM,63.797,,,,
1081,10/14/19 06:00:00 AM,63.797,,,,
1082,10/14/19 06:05:00 AM,63.797,,,,
1083,10/14/19 06:10:00 AM,63.797,,,,
1084,10/14/19 06:15:00 AM,63.797,,,,
1085,10/14/19 06:20:00 AM,63.797,,,,
1086,10/14/19 06:25:00 AM,63.797,,,,
1087,10/14/19 06:30:00 AM,63.797,,,,
1088,10/14/19 06:35:00 AM,63.797,,,,
1089,10/14/19 06:40:00 AM,63.797,,,,
1090,10/14/19 06:45:00 AM,63.797,,,,
1091,10/14/19 06:50:00 AM,63.797,,,,
1092,10/14/19 06:55:00 AM,63.797,,,,
1093,10/14/19 07:00:00 AM,63.797,,,,
1094,10/14/19 07:05:00 AM,63.797,,,,
1095,10/14/19 07:10:00 AM,63.797,,,,
1096,10/14/19 07:15:00 AM,63.797,,,,
1097,10/14/19 07:20:00 AM,63.797,,,,
1098,10/14/19 07:25:00 AM,63.797,,,,
